title,author,keywords,abstarct,url,vol,year,journal
Exploring How Transformational Leadership Enhances Subordinate Person-job fit: The Roles of Job Crafting and Perceived Organizational Support,"Hsiao-Feng Li, Kuo-Yang Kao","P-J fit, social exchange theory, job crafting, transformational leadership, perceived organizational support","Recent research notes that transformational leadership is positively related to person-job fit (P-J fit). However, the mechanism underlying this relationship remains unclear. Based on the social exchange theory, the current study investigates whether job crafting serves a mediating role in this relationship and examines the moderating effect of perceived organizational support (POS) on the direct and indirect effects of transformational leadership on P-J fit. The two-wave data were collected from 213 full-time employees in Taiwan. The results indicated that (a) transformational leadership was positively related to P-J fit and job crafting, (b) job crafting was positively related to P-J fit, (c) job crafting mediated the relationship between transformational leadership and P-J fit, (d) when POS is high (vs. low POS), the positive relationship between transformational leadership and job crafting is stronger, and (e) when POS is high (vs. low POS), the indirect relationship between transformational leadership and P-J fit (via job crafting) is stronger.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202209-202210030001-202210030001-359-384,64.3,2022,Chinese Journal of Psychology
Post-traumatic Growth and Rumination Following a Cancer Diagnosis: The Moderating Roles of Psychological Distress and Emotional Regulation Strategies,"Rou-Jun Chen, Pei-Chiung Tu","intrusive rumination, cancer, deliberate rumination, emotion-regulation strategies, post-traumatic growth, psychological distress","Backgrounds: Many studies have found that the concepts of intrusive rumination (IR) and deliberate rumination (DR) play significant roles in post-traumatic growth, and it is the change from intrusive to deliberate rumination that facilitates post-traumatic growth. However, most studies exploring the relationship between rumination and posttraumatic growth have utilized a cross-sectional methodology or individuals from natural disasters. Additionally, no empirical study has investigated the role of psychological distress and emotion regulation strategies in the revised model of post-traumatic growth. Therefore, this current research employed cancer outpatients as participants and a retrospective two-time-point approach to examine the process of violated core beliefs, two types of ruminative thoughts, and post-traumatic growth among cancer outpatients. Furthermore, the study explored whether psychological distress and emotion-regulation strategies may moderate the above relationship to expand the understanding of the cognitive process of post-traumatic growth. Methods: This study recruited 184 cancer outpatients diagnosed between six months and five years following their initial intensive treatment. Self-reported questionnaires were the major instruments used, and the moderator-mediator analysis was employed to examine the data. Results: The pathways of the sequential relationship between (1) initial IR and recent IR, and (2) initial IR and recent IR, as well as recent DR, can partially mediate the relationship between the destruction of core beliefs by the cancer diagnosis and the post-traumatic growth. Psychological distress positively moderated the relationship between initial IR and recent IR and subsequently impaired post-traumatic growth. The reappraisal strategy negatively moderated the relationship between initial IR and recent IR and then facilitated the subsequent post-traumatic growth. Conclusions: This current study found that IR and DR had a sequential mediating role in the association between the disruption of core beliefs and post-traumatic growth. It is also the first to demonstrate the moderating effect of psychological distress and emotion-regulation strategies on intrusive rumination at different time points, which then affects the post-traumatic growth among cancer patients.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202209-202210030001-202210030001-385-411,64.3,2022,Chinese Journal of Psychology
The Interplay of Attachment and Attention Processing of Emotional Faces: The Influence of Exposure Time,"Yu-Lien Huang, Sue-Huei Chen","attentional bias, defensive response, attachment, time-course pattern","Individuals with attachment anxiety or avoidance respectively display vigilance or avoidance response once detecting a threat. Inconsistent findings in existing studies may result from variation in the durations of emotion presentation. The present study was thus designed to investigate whether the influence of attachment on attentional bias toward emotional faces may vary over time. All participants (N = 290) were assessed their attachment tendencies and examined attentional biases toward emotional faces at durations of 200 ms and 2,000 ms. A trial-level bias score (TL-BS) was computed to capture dynamics of biased attention. Results show that attachment avoidance tended to be associated with higher attentional avoidance from happy faces at the duration of 2,000 ms, while no correlation between attachment anxiety and attention bias toward emotional faces was found. This finding may shed light on potential usage of the defensive processing of happy emotion at a later stage of emotional information processing in individuals with inclination of attachment avoidance.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202206-202207040001-202207040001-137-150,64.2,2022,Chinese Journal of Psychology
"Silence, Resolution, and Endurance: An Exploration of Grief Temporality in Bereaved Caregivers of Terminally Ill Cancer Patients","Wan-Lin Lee, Huei-Ya Chen, Yaw-Sheng Lin","phenomenological psychology, grief, temporality, caregivers","The present study aimed to discover the temporality, the bereaved subjective time experience, in narrative texts after the cancer death of their beloved one. The research approach was hermeneutic phenomenological psychology. 4 bereaved caregivers were recruited and each of the participant was interviewed twice, with the second interview conducted after 6 months of the first one. The analysis revealed three general structures of time experiences: (1) time is out of joint: the deep quiet moment. (2) resolution time: nearing of the future. (3) duration of time: the coexistence of the past and the present. The subjective time experiences of bereaved caregivers might contradict the objective linear time assumption embedded in modern society, causing more feelings of isolation and loneliness of the bereaved. The death experiences have revealed the life essence of ab-ground, forcing the bereaved caregivers to confront their authentic self and to have resoluteness of their own lives. The article concludes by addressing several clinical applications associated with the bereaved temporality.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202206-202207040001-202207040001-151-173,64.2,2022,Chinese Journal of Psychology
Experiential Avoidance Moderates the Relationship between Positive Schema and Autobiographical Memory Specificity in Individuals with Interpersonal Traumas,"Yi-Wen Kung, Sue-Huei Chen","experiential avoidance, interpersonal traumas, autobiographical memory specificity, self-memory system, positive schema","The shattered assumptions theory indicates that traumatic events, especially interpersonal traumas, could shatter positive schema; thus, survivors may develop posttraumatic stress symptoms. Reduced autobiographical memory specificity has also been identified in survivors, and its mechanism is based on two perspectives: the self-memory system and functional avoidance. The self-memory system posits that self-schema can guide autobiographical memory retrieval and inhibit specific information (i.e., traumatic information) that is self-incoherent or threatening. According to the functional avoidance mechanism, memory retrieval is terminated to reduce emotional disturbance associated with aversive events. One type of functional avoidance is experiential avoidance, which is an unwillingness to have contact with aversive experiences. Few studies have explored the aforementioned relationships. This study aimed to examine the association between positive schema and autobiographical memory specificity (AMS) in survivors of interpersonal trauma and to explore the moderating effect of experiential avoidance on the association. In this study, 94 participants with interpersonal trauma completed self-report measures assessing positive schema, experiential avoidance, and AMS with different valences and self-relevant cues. Results indicate that experiential avoidance moderates the relationship between positive schema and AMS with highly self-relevant cues. Specifically, among individuals with high experiential avoidance, those with higher-level positive schema displayed less AMS in response to highly self-relevant positive and negative cues. These findings not only support the role of experiential avoidance as a moderator between positive schema and AMS, but they also suggest its protective role in AMS, regardless of whether the memories are positive or negative. In addition, the effect of experiential avoidance may hinder self-coherence or may retain an inflexible positive schema and thus impede posttraumatic adjustment.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202206-202207040001-202207040001-175-189,64.2,2022,Chinese Journal of Psychology
Social Value Orientations on Resource Allocation: The Moderation Analysis of Relationship Closeness and Competitive Situation,"Tzu-I Fang, Chun-Yu Kuo","closeness, competitive situation, resource allocation, social value orientation","Since resources are limited, resource allocation is a major issue in psychology. The decision-making process underlying resource allocation is complicated and influenced by numerous factors. Social value orientation is a continuous construct for representing the preference for resource allocation. The triple-dominance measure of social value orientation is a frequently used instrument for predicting real-life behavior. Social value orientation has been treated as a stable psychological attribute across various situations. However, it's easily affected and involves the process of resource allocation considering the closeness between oneself and others. In the present study, the closeness between oneself and others was manipulated across the experiments to systematically investigate how closeness affects the process of resource allocation. The results demonstrated that the allocated resources varied with different degrees of closeness, and individuals with different social value orientations showed different patterns of resource allocation.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202206-202207040001-202207040001-191-215,64.2,2022,Chinese Journal of Psychology
Incorporating Response Confidence into Adaptive Methods for Threshold Estimation,"Che Cheng, Yan-Jun Huang, Yung-Fong Hsu","threshold estimation, response confidence, adaptive methods","In psychophysical studies of discrimination, thresholds are commonly estimated by (nonparametric, fixed-step-size) adaptive methods using a binary response format. However, it can sometimes be challenging for participants to give a dichotomous response. To resolve the issue, scholars have suggested adding more response categories to the algorithm (Kaernbach, 2001; Klein, 2001). However, Hsu and Chin (2014) argued that their extension has some limitations. Following Hsu and Chin (2014), we proposed an alternative framework to incorporate response confidence into existing adaptive methods for Yes/No tasks. In particular, we introduced the concept of a ＂cut-off,＂ thereby expanding the meaning of psychometric functions to psychometric surfaces. We performed simulations to investigate the feasibility of the framework. We considered three adaptive methods, namely Derman's Up-Down (DUD) method (Derman, 1957), the Biased Coin Design (BCD) (Durham & Flournoy, 1995), and the Weighted Up-Down (WUD) method (Kaernbach, 1991). Setting 0.75 as the target probability for the threshold, we systematically manipulated the initial value, step size, cut-off, and number of trials to examine their impact on the threshold estimation performance of the three adaptive methods. Our simulation results showed that the proposed framework is applicable in general and that WUD and BCD performed slightly better than DUD. We also extended the framework to the Same/Different task, where the psychometric function is not monotonically increasing. We tackled this issue by providing mappings between the response confidence scales of the Same/Different task and the Yes/No task. Doing this enables us to obtain a transformed psychometric function that satisfies the monotonicity property, and thus the aforementioned framework can be readily applied to the Same/Different task.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202206-202207040001-202207040001-217-232,64.2,2022,Chinese Journal of Psychology
The Monday Blues? The Impacts of Catch-up Sleep Duration and Social Jet Lag on Insufficient Weekday Sleep with Different Weekend Sleep Strategies,"Fan-Chi Hsiao, Chien-Ming Yang","Monday Blues, Catch-Up Sleep, Social Jet Lag, Insufficient sleep","Weekend catch-up sleep (CUS) is a strategy commonly used to cope with insufficient sleep during weekdays. Previous studies focused more on the usefulness of CUS in compensating for the sleep loss on weekday nights, but might have overlooked its possible negative influence due to ＂social jet lag (SJL)＂ resulting from the changes in the sleep-wake schedule. Thus, this study aimed to fill this gap by exploring the effects of different weekend sleep patterns, with different degrees of CUS and SJL, on subsequent sleep and daytime functioning with an experimental design. The study included 69 young healthy adults as participants. They were randomly assigned to three groups: a ＂delayed weekend sleep schedule＂ group (G1: n = 20), a ＂delayed weekend sleep schedule + CUS＂ group (G2: n = 24), and a ＂delayed weekend rising schedule + CUS＂ group (G3: n = 25). All participants had to go through a two-week study period: a baseline week and an experimental week. During the baseline week, participants had to restrict their time in bed (TIB) to 7 hours each night; during the experimental week, they were required to follow a regular sleep schedule with a restricted TIB of 7 hours on weekday nights, and to follow one of three experimental sleep patterns on weekends. The weekend sleep pattern of G1 consists of no CUS and 2 hours of SJL; G2 was composed of 2 hours of CUS and 2 hours of SJL; G3 involved 2 hours of CUS and 1 hour of SJL. Upon awakening from the last nights of the baseline and experimental periods, each participant rated their subjective sleepiness on the Stanford Sleepiness Scale (SSS) and emotion on the Profile of Mood State (POMS), and then came to the laboratory to complete the Psychomotor Vigilance Task (PVT) and the Continuous Performance Test (CPT) on the following Monday morning. Those groups with CUS (G2 and G3) showed higher wake after sleep onset (WASO) on weekend nights in the experiment period than the baseline. G3, compared to the other two groups, showed a trend of decreased negative emotion after the experimental night. However, G1 and G2 showed increased negative emotion compared to their baseline. The findings suggest that CUS might not be a good coping strategy to compensate for insufficient sleep on weekdays. More CUS might lead to larger SJL, which was found to be related to elevated levels of negative mood. The possible compensatory effect of CUS might be cancelled out by the negative effect of SJL.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202206-202207040001-202207040001-233-262,64.2,2022,Chinese Journal of Psychology
Age-related Differences in Facial Expression Discrimination in Adults in Taiwan,"Ya-Ju Li, Gary Chon-Wen Shyi","expression discrimination, facial expressions, age differences","Prior research has indicated that older adults have worse ability in identifying some specific facial expressions than younger adults. In this research, we adopted Taiwanese Face Database and developed five tasks. The tasks were designed to assess different aspects of discriminating facial expressions that may have implications for revealing differences between younger and older adults regarding their abilities to process facial expressions. Two studies were conducted: In Study 1, we collected young adults' performances on the five tasks to establish the norms for comparison. In Study 2, we collected performances of older adults and compared them with those of young adults. However, due to the time and physical constraints, older adults only participated in the first three tasks. Results of Study 1 showed that young adults were better at discriminating between positive and negative facial expressions (e.g., happy vs. other negative expressions) than discriminating between negative expressions (e.g., angry vs. disgusted). Results of Study 2 showed that in general, older adults discriminated negative facial expressions less well than younger adults did. In addition, older adults exhibited inferior performances when compared to younger adults in discriminating between happy and negative expressions, and discriminating between neutral and negative expressions. However, whether these findings can be construed as evidence to support the positivity effect among elderly people requires further investigation. In summary, the present research not only developed a tool for assessing abilities in discriminating facial expressions, but also found age differences in these abilities. The findings can potentially be used to design activities that may help older adults improve their abilities in discriminating facial expressions, and elevate the quality of their social lives.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202203-202204010001-202204010001-1-31,64.1,2022,Chinese Journal of Psychology
Comparing Face and Object Discrimination in Neurotypical Adults and Adults with Autism: A Morphing Paradigm,"En-Yun Hsiung, Sarina Hui-Lin Chien, Chien-Hui Kao, Shin-Lei Peng","object perception, autism spectrum disorder, morphing paradigm, face perception","Recognizing faces and objects are essential perceptual skills for human survival. Previous studies exploring face and object perception in individuals with autism spectrum disorder (ASD) reported inconclusive results. Some studies suggested that adults with ASD exhibited impaired face processing but spared object perception; in contrast, other studies showed unimpaired face processing and enhanced object perception, suggesting superior featural-based processing in ASD. However, most studies did not control the task difficulties of face and object discrimination. Hence, we adopted the morphing technique to control physical similarities among the stimuli with equated task difficulties. Using computerized morphing face/object discrimination tasks, we investigated whether adults with ASD are impaired in holistic processing or enhanced in featural processing. We also explored the correlations between individual Autism-spectrum Quotient (AQ) scores and their task performances. Twenty-four adults with ASD and 24 NT adults received the morphing face/object discrimination task, and their accuracies were measured. The results showed that: For the morphing face discrimination task, the mean accuracies were not significantly different between the two groups; however, the estimated discrimination threshold of the ASD group (33.12%) was significantly higher than the NT group (25.87%). For the morphing object discrimination task, both groups had the same mean accuracies and estimated discrimination thresholds (ASD: 21.67%; NT: 23.12%). Lastly, the trend analyses revealed a significant linear component in the ASD group for both face and object tasks, while the NT group showed linear as well as quadratic components. In sum, the present study demonstrated that, compared to neurotypical adults, adults with ASD exhibited a larger discrimination threshold for morphing face, indicating impaired holistic processing. Additionally, the linear trend suggests that adults with ASD compensatorily relied on featural-based processing when differentiating among morphing images of faces and objects.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202203-202204010001-202204010001-33-55,64.1,2022,Chinese Journal of Psychology
Conveying Spatial and Kinematic Representations in Text Reading via Words and Pictures: An Eye-movement Analysis,"Yu-Cin Jian, Chao-Jung Wu","kinematic representation, eye movements, reading, spatial configuration","This study investigated how words and pictures convey spatial and kinematic representations in a reading condition and the relations between these two representations. Participants read a text (text group) describing the spatial configuration of a flushing cistern or viewed a diagram (diagram group) and completed a spatial test. Then, the two groups read the same text describing the kinematic machine operation and revised their first test answers. The participants' eye movements were recorded while reading the kinematic information text. According to the results, the text group's drawings showed the component relations more precisely, indicating that words helped readers capture detailed continuous relations, but the diagram group's drawings better approximated the original picture, indicating the advantage of depicting overall relations. Analysis of the drawing tests indicated that kinematic representations help readers revise inner spatial representations mainly of continuous relations of components rather than part-whole relations. Moreover, eye movement data indicated that the groups differed in both global and local eye movements, and that different internal spatial representations of the spatial and diagram groups influenced the following kinematic information text reading. The text group had significantly shorter total fixation duration and second-pass reading time on the kinematic text, fewer complicated concept sentences (i.e., outlet processes), and fewer target words for components than the diagram group. In summary, this study confirmed that pictures and words served fundamentally different functions in conveying spatial configurations and clarified the interaction of spatial and kinematic representations from reading to mental model construction.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202203-202204010001-202204010001-57-76,64.1,2022,Chinese Journal of Psychology
Adaptive Memory: Different Effects of Reproductive Processing on Male and Female Memory,"Yu Rui, Tao Yun","adaptive memory, reproductive processing, sex difference, mate preferences","As one of the major pressures in human evolution, reproduction may shape the characteristics of human memory. Men and women develop different mate preferences in reproductive tasks, which have different effects on their memory. In this study, face pictures and personality trait words were used as experimental materials to explore the different effect of reproductive processing on male and female memory. The study set two matching processing conditions to explore whether reproductive processing could bring better memory results to the subjects. One was a blind date condition, representing reproductive processing, and the other was a recruitment condition, representing non-reproductive processing. In experiment 1, the face pictures were used as the experimental material. The result shows that male subjects have better recognition of the faces under the reproductive condition. While, there is no difference in female memory of the faces under reproductive and non-reproductive conditions. In experiment 2, the words representing personality traits were used as experimental materials. The result shows that female participants have better memory of trait words under the reproductive condition, while there is no difference in male memory of trait words between reproductive and non-reproductive conditions. In conclusion, this study finds that men have better memory of female faces under reproductive conditions, while women have more obvious memory advantages for male trait words under reproductive conditions compared to non-reproductive conditions. These results prove that reproductive processing can bring memory advantages, but also show that there may be differences between the two sexes in memory mechanisms due to different preferences for mate selection.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202203-202204010001-202204010001-77-90,64.1,2022,Chinese Journal of Psychology
Application of Berry's Model of Acculturation to the Study of Acculturation Profiles and Adaptation of Filipino Immigrants in Macau,"Long Sui, Francisco Paulo de Nogueira Botelho","Psychological Adaptation, Macau's Filipino Immigrants, Sociocultural Adaptation, Acculturation Profile, Cluster Analysis","This study, based on Berry's bidimensional acculturation model, aims to assess the acculturation profiles with a sample of 214 Filipino immigrant participants using a person-centered approach and to examine the relationship between profiles and psychological and sociocultural adaptation. Cluster analysis, based on acculturation process related variables including acculturation orientations, cultural identity and social contact, identified three-cluster optimal classification profiles namely separation with low ethnic contact (43%), integration with high mainstream orientation (42%), and marginalization (15%). This result indicated that participants belonging to the integration with high mainstream orientation profile showed a more positive psychological and sociocultural adaptation; in contrast, the marginalization profile had relatively weaker adaptation outcomes. It is found that there were no significant differences between separation with low ethnic contact and integration with high mainstream orientation profile with respect to psychological adaptation. Study findings provided considerable evidence over the context of settlement for immigrants' acculturation status while the adaptation outcome was dependent on their acculturation profiles. Implications of these findings for social policies and limitations for practitioners in this field are discussed.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202203-202204010001-202204010001-91-110,64.1,2022,Chinese Journal of Psychology
Investigative Decision-Making by Criminal Investigators in Taiwan,"Chih-Hung Shih, Ivar Fahsing, Jhih-Cing Yang","investigative decision making, investigative hypothesis, Criminal investigation","Criminal investigation, which is generally conducted in knowledge-intensive and time-sensitive environments, presents a critical challenge to criminal investigators. The success of a criminal investigation significantly depends on the investigator's ability to generate possible investigative hypotheses and test those using different lines of inquiry. Criminal investigation is conventionally considered a skill, where the investigator's field experiences are crucial to improve the field. A few studies have focused on investigative decision making in Taiwan. This research aims to examine the effects of professional experience and investigative tipping points on the quality of investigative hypotheses and investigative actions conducted by investigators. A quasi-experimental design developed by Fahsing & Ask (2016) was employed, where 32 senior investigators and novice police officers were presented with two semi-fictitious cases. They were asked to report all the relevant investigative hypotheses and necessary investigative actions, which were evaluated against the established gold standard. The results showed that investigators with greater professional experience presented improved investigative actions but not hypotheses. In particular, participants tended to generate criminal hypotheses and ignored noncriminal ones. The investigative tipping point did not have a significant effect on the participants' responses concerning the production of gold-standard hypotheses and lines of inquiry. Hence, it was arrived at the conclusion that investigative decision making actually existed in criminal investigation process, which could not be improved without systematical and continued training. Finally, several suggestions have been proposed in this study for the research and training of investigative thinking in Taiwan.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202203-202204010001-202204010001-111-136,64.1,2022,Chinese Journal of Psychology
Cognitive Neuroscientific Approach in Betel-quid Chewers: A Systematic Review,Ming-Chou Ho,"betel quid, cognitive neuroscience, brain imaging","The World Health Organization regards betel quid (BQ) as a human carcinogen. The BQ chewers may develop dependence symptoms. Although chewing BQ is common in many Asian countries, BQ is still a ＂populous orphan＂ in the field of addictive substance. The current review paper systematically reviews the cognitive neuroscientific studies on BQ chewers to understand the chewing effect on cognitive functions and brain. This review includes 25 studies ranged from 1976 to 2019. According to the subjects and study tools, these studies are categorized into ＂cognitive functions＂ and ＂executive control and reward systems.＂ The ＂cognitive functions＂ session includes alertness, selective attention, short-term memory, and executive control. The ＂executive control and reward systems＂ session includes the studies that adopted the magnetic resonance imaging to investigate the possible imbalance between the executive control and reward systems. The current review shows that (1) the alertness studies on BQ chewers are few and inconsistent, (2) chewing BQ can affect spatial attention distribution that facilitates target identification, (3) dependent chewers can bias their attention to BQ cues, (4) dependent chewers may have impaired spatial short-term memory, (5) the behavioral studies on executive control are few and inconsistent, (6) imaging studies, in general, show deteriorated executive control in dependent chewers, but show inconsistent patterns on the reward system. The current review discusses several research limitations for future BQ studies.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202112-202201030003-202201030003-309-334,63.4,2021,Chinese Journal of Psychology
Familiarity of Actions Leads Infants to Privilege Goals in Their Imitation of Others' Acts,"Wei-Ping Wang, Chi-Tai Huang","Direct mapping, Goal-directed, Goal, Action familiarity, Imitation","During observational learning of goal-directed action, infants tend to simplify the form of action to ensure that the goal is copied. As recent findings suggest that infants' sensitivity to the goal structure of action is reliant on their own experience with particular actions, the present study further examines whether the precedence of goal in infants' imitation is susceptible to the familiarity of the presented action. Eighteen-month-old infants observed an adult hop or slide a toy animal into one of two boxes (box condition) or to a final location (no-box condition). The toy moved along either a straight-line path familiar to infants (Experiment 1) or a novel turning-line path (Experiment 2). Overall, in the box condition, infants were more likely to copy the goal box while ignoring the hopping and sliding motion; in the nobox condition, they produced the opposite pattern of imitation. However, further analyses of the tendency to put the toy into boxes showed that infants' choice of the adult's goal was significantly higher than chance only in Experiment 1, suggesting that familiar actions determines whether infants privilege goals in their imitation of others' acts. To identify the goal of an agent's action requires not only the perceivable outcome, but it also requires a perception-action transduction that transfers observed acts into infants' own motor patterns. Familiar actions that infants are able to perform directly activate the equivalent body movements in their own motor repertoire. The results are consistent with the notion of direct mapping, suggesting that infants gain insight into goals through action experiences.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202112-202201030003-202201030003-335-356,63.4,2021,Chinese Journal of Psychology
Chinese Academic Achievement Goals and Confucian Ethics: A Response to ＂Do Taiwanese Adolescents Believe in the Moral Significance of Effort and School Performance?＂,"Bih-Jen Fwu, Shun-Wen Chen, Chih-Fen Wei, Hsiou-Huai Wang","Effort, Social-cognitive domain theory, Academic achievement goal, Confucian ethics","Chang & Lei's (2018) article entitled, ＂Do Taiwanese Adolescents Believe in the Moral Significance of Effort and School Performance?＂ took a critical stand to the perspective held by a series of research conducted by Chen et al. (2009), Hwang (2012) and Fwu et al. (2014) that effort as positive duty has moral significance. Through empirical data collection on Taiwanese high school and college students, Chang & Lei concluded that such viewpoint was not supported by Taiwanese adolescents. As an attempt to further academic dialogue, this article first explicates the characteristics of and relevant research findings based on the Chinese academic achievement goal and the Confucian ethics. Then, this article responded to Chang & Lei's (2018) claims in the following three dimensions. First, theoretically, the social-cognitive domain theory adopted by Chang & Lei was quintessentially different from the theory constructed by the authors based on the Confucian ethics, and thus the ideas and concepts developed by the two distinct theories could not be compared and contrasted. Second, methodologically, the items used in Chang & Lei's measurement scale were not accurately developed to capture the essence of morality in the theoretical context of social-cognitive domain theory, demonstrating a fundamental problem of naïve positivist approach in methodology. Lastly, Chang & Lei failed to explain the rationales used by their participants to discern filial piety, effort and academic achievement. The authors argued that, on the contrary, their findings could be better explained by the theory constructed based on the Confucian ethics.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202112-202201030003-202201030003-357-372,63.4,2021,Chinese Journal of Psychology
Facets of Emotional Awareness and Associations with ADHD Symptoms in School-Age Children,"Ming-Wei Chang, Chiung-Wei Huang, Li-Yu Shyu","self-report, emotion awareness, children, attention deficit hyperactivity disorder","The emotional problems in children with Attention Deficit Hyperactivity Disorder (ADHD) had been concerned recently. The goal of the present study was to examine whether school-aged children with ADHD experience difficulties with emotion awareness (including differentiating emotions, attending to others' emotions, verbal sharing of emotions, analyses of emotions, not hiding emotions, and bodily unawareness) by a self-report measure, and investigate the relationships between emotion awareness and ADHD symptoms. Sixty children (83.3% boys) aged 9-12 years comprised of 30 children with ADHD and 30 typically developing children participated in this study. Children completed the emotion awareness questionnaire and Raven's Standard Progressive Matrices. Parents completed the Swanson, Nolan, and Pelham Rating Scale, Version IV. The results indicated that comparing to typically developing children, children with ADHD demonstrated impairments in differentiating emotions, attending to others' emotions, verbal sharing of emotions, and analyses of emotions. There were no significant differences in not hiding emotions and bodily unawareness. The multiple deficits of emotion awareness were not related to ADHD symptoms. This study found that the school-aged children with ADHD report more problems in emotion awareness than the typically developing children. Children with ADHD had lower levels in differentiating emotions, attending to others' emotions, verbal sharing of emotions, and analyses of emotions. The deficits in emotional awareness constitute a dissociable component of ADHD. Clinicians should improve the abilities of differentiating emotions, verbal sharing of emotions, attending to others' emotions, analyses of emotions in children with ADHD.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202112-202201030003-202201030003-373-393,63.4,2021,Chinese Journal of Psychology
Exploring the Development of Featural and Configural Face Processing in School-age Children and Its Association with Empathy,"Yu-Shao Kuo, Sarina Hui-Lin Chien","school-age children, Empathy Quotient (EQ), configural processing, featural processing, face perception","Face perception involves both configural and featural processing. The developmental progression of configural versus featural processing in childhood remains debated. To date, most studies focused on western children; furthermore, the link between face processing and empathy in children is less well-understood. The present study investigated the development of featural and configural processing in Taiwanese children; we also explored the association between individuals' empathy, gender, and their face recognition performance. We tested 33 Taiwanese adults and 72 7- to 12-year-old children. Each participant received an Empathy Quotient (EQ)questionnaire and a computerized face discrimination task, which included four conditions (by altering a featural or a configural information): change identity, change eyes, widen eye spacing, and move up mouth. The results showed that (1)the accuracy of the ＂change identity＂ was the highest, followed by the ＂change eyes,＂ the ＂widen eye spacing,＂ and the ＂move up mouth＂ conditions. (2)Girls performed better than boys, but female and male adults were about equal. (3)Adults performed better than children in almost all conditions, except that the 11-12-year-old girls' accuracies on the ＂change eyes＂ and the ＂widen eye spacing＂ conditions were no different from the adults'. (4)Girls had a higher EQ score than boys, but women and men had similar EQ scores, and the correlations were higher with the Caucasian faces. In sum, our study suggests that in school-age children, girls had higher empathy and better face recognition accuracy than boys; 11-12-year-old girls were particularly mature. Meanwhile, the majority of children still performed significantly worse than the adults, meaning that children's configural and featural face processing continues to improve in adolescence.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202109-202110040002-202110040002-225-247,63.3,2021,Chinese Journal of Psychology
You must Remember the Whole for the Reappearance of A Part to Capture Your Attention,Chun-Yu Kuo,"memory strategy, working memory, attentional capture","When an external stimulus refreshes an internal representation maintained in a person's working memory, it captures his or her attention. This working memory-based attentional capture has been demonstrated in various contexts using different stimuli. However, few studies have investigated this phenomenon using part of a visual display maintained in working memory to capture attention. In four experiments, I addressed this issue using a dual-task paradigm. The participants remembered the spatial locations of four colored disks for later recognition, judged the direction of a moving stimulus along with a static distractor, and recognized whether a probe display matched the memorized locations. Color was irrelevant to both the memory and attention tasks. In the valid condition, the color of the moving target was identical to the previously displayed color, and in the invalid condition, the color of the static distractor was the same as the previously displayed color. In Experiments 1 and 2, four white disks were used in a recognition task to probe the to-be-remembered locations. In Experiment 3, four white hexagon stars were used in a recognition task to probe the locations. In Experiment 4, a solid line showed the contour of the four locations for the recognition task. Colored disks were used as stimuli in the motion task for Experiments 1 and 4, whereas colored crosses were used in Experiment 2. Experiment 3 combined the design of Experiments 1 and 2 as a within-subject design. The results showed working memory-driven attentional capture only in Experiment 1 and an object-matched condition in Experiment 3, with two colored disks presented in the motion judgment task and four white disks probed for location memory. The contrast in the results across the three experiments suggests that the parts must be an important aspect of the memorized representation for its reappearance to capture a person's attention. When the judgment required comparison with the memorized representation based on the four disks, the spatial locations of the four disks were crucial for accurate decision making. Thus, the reappearance of one colored disk could capture attention, whereas the appearance of a cross in the same color could not. When the spatial configuration of the four disks was emphasized in the memorized representation (Experiment 4), the reappearance of the same part did not capture attention.",https://www.airitilibrary.com/Publication/Index?DocID=10139656-202109-202110040002-202110040002-249-263,63.3,2021,Chinese Journal of Psychology
