title,author,keywords,abstarct,url,vol,year,journal
The Marginal Situation and Survival Strategiesof the Tibetan Bonpo in India,Yu-shan Liu,"marginalised peoples, Tibetan refugees, Bon religion, Bonpo, national discourse","This article presents a study of a marginal group among the marginalized, the Tibetan Bonpo in Dolanji, North India. The Bonpo are a distinctive religious minority within the Tibetan refugee population. Contemporary Bon and Buddhism share many similarities when it comes to philosophy and forms of ritual practice. However, adherents of the Bon religion believe that their founder is different from that of Buddhism, and assert that Buddhism has incorporated some elements from the earlier Bon religion as it developed within Tibetan societies. When the Tibetan Government-in-Exile was established in North India in 1960, it emphasised the Buddhist heritage as being central to Tibetan national identity. This discourse, which represents the Tibetans as being homogeneously Buddhist, marginalized the adherents of the Bon religion. As a result, the Bonpo have been compelled to adapt, whilst resisting the marginalization of their religious identity and the constraints embedded in their refugee status. Based on fourteenmonths of ethnographic fieldwork in Dolanji in 2007-2009, this article illustrates how the Bonpo adapt to multiple factors of marginality which constantly reinforce their powerlessness whilst, at the same time, attempting to challenge and change their marginal situation. It provides a different angle from which to understand the way of life of Tibetans in exile. Through the lens of the Bonpo, this study rethinks the role of religion in constructing Tibetan identity and in framing the official discourse of Tibetan nationalism. It is contended that it is from the margins, where people have to struggle to live under conditions determined by the centre, that the contradictions embedded in the dominant discourse and the ambiguities which constantly contest the practice of social relationships can be better approached and observed.",http://homepage.ntu.edu.tw/~anthro/download/journal/84-5.pdf,84,2016,Journal of Archaeology and Anthropology
Internet Matsu: Online Community and the Reimagination of Place,Wei-Ping Lin,"internet, community, place, imagination, the Matsu Islands","This article takes the Matsu Online internet platform as an example to discuss how social media have turned Matsu into a new place. From a peripheral set of barren islands to a military frontline during the Cold War, Matsu in the 21st century has been reimagined in various ways as a place with inherent value and meaning. In this paper I discuss three aspects of this dramatic transformation. First, I investigate the interface of the Matsu Online platform and show how different forms of media, such as texts, songs and images, have deeply embedded Matsu Online in the lives of people living there. In this way, a new internet community beyond the physical boundaries of the islands has been formed. Second, I discuss the interactivity of Matsu Online and explain how netizens can break up the tightly knit social networks on the islands to develop new online selves. Even if these selves cannot totally transcend traditional social relations, they have already ranged beyond the geographical limits of Matsu, connecting Matsu with Taiwan and China. The netizens take on independent existences which are able to cross the space-time boundaries of the Taiwan Strait, engage in social activism, and fight to reclaim land occupied by the state during the period of military reign over the islands. Third, I examine how netizens describe and imagine various aspects of Matsu through the Matsu Online blog, and show how internet technology has transformed Matsu from a military bulwark against communism into a place with its own inherent and unique value.",http://homepage.ntu.edu.tw/~anthro/download/journal/85--%E5%AE%9A%E7%A8%BF2--p17-50.pdf,85,2016,Journal of Archaeology and Anthropology
"Digital Diaspora and Queer Imaginaries: Lesbian Board, Rainbow Village, and Queerology",Fan-Ting Cheng,"digital diaspora, queer, Lesbian Board, Rainbow Village, Queerology","As we enter the digital era, the operations of institutions and communities have been reorganized by the Internet and social media. This paper focuses on the construction of minority communities, taking Lesbian Board, Rainbow Village and Queerology as examples that reveal the way in which the digital mobilizes lesbian communities in Taiwan. Combining Munoz’s, Cardenas’ and Case’s queer discourses with Jenkins’ and Bruns’ digital studies, as well as discussions and interviews regarding the history of the Taiwanese gay movement, this paper aims to further develop and localize the concept of digital diaspora. As a digital diasporic community, the lesbian social media discussed have performed two kinds of ambivalent imaginaries in which the community is, at the same time, cloistered and exposed, revolting and incorporated.",http://homepage.ntu.edu.tw/~anthro/download/journal/85--%E5%AE%9A%E7%A8%BF3--p51-82.pdf,85,2016,Journal of Archaeology and Anthropology
The Juxtaposed Involvement of the Real and the Virtual: The Networks and Inventiveness of the Contemporary Maker Movement,Chih-Yung Aaron CHIU,"Maker Movement, community, participatory culture, FabLab Dynamic, maktivism","Looking at people’s quotidian existence in the 21st century, we see two remarkably innovative issues arising. The first involves the exploration of a possible contemporary culture and society, and the second deal with drastic changes in the media system. Within this context, the wildfire-like Maker Movement has become the momentum which links up these two issues. By virtue of social networks and the juxtaposed involvement of the real and the virtual, the bottom-up innovative power of the Maker Movement is predicted to completely alter the structure of traditional industries as well as the social, technological and educational dimensions of the world within the next decade. The Maker generation embraces the participatory culture, introducing technological practice into the intersection of human beings and technologies, and also embodying it in the interaction between communities and technologies. Against this background, this article applies anthropological methodology together with the phenomenology of technology, and the discourse of the participatory culture, to the case of FabLab Dynamic as a strategy for the investigation of the open source movement, connections within social networks, the collective imagination of social design, and the juxtaposed embodiment of Maker technologies. This article also aims to establish a clear picture of the cultural heritage underlying the Maker Movement.",http://homepage.ntu.edu.tw/~anthro/download/journal/85--%E5%AE%9A%E7%A8%BF4--p83-108.pdf,85,2016,Journal of Archaeology and Anthropology
Paleodietary pattern of the Yuan-Shan Neolithic people in Taiwan: Evidence from carbon and nitrogen stable isotopic analyses of human skeletons and faunal remains,"Cheng-Yi Lee, Maa-Ling Chen, Li-Hung Lin, Peter Ditchfield, Pei-Ling Wang, Hsiu-Man Lin, A. Mark Pollard, Ching-Hua Lo, Hsi-Kuei Tsai","paleodietary pattern, subsistence strategies, carbon and nitrogen isotopes, bone collagen, Yuan-Shan Culture","The application of isotopic analysis on human skeletons and faunal remains has successfully provided insights into the dietary patterns and subsistence systems of prehistoric populations. In this study, seven human skeletons and three faunal remains collected from the Yuan-Shan archaeological site were subjected to carbon and nitrogen isotopic analyses in order to investigate the dietary pattern of Yuan-Shan people. The isotopic results indicated that their diet may have consisted of mainly C3-based foods, such as C3 plants and the animals （e.g. deer and pig） that consumed C3 foods, and marine resources, potentially marine shellfish. The contribution of C4-based foods to the overall diet seemed to be minor. The isotope results conform to the previous paleodietary studies based on the evidences of ecofact and artifact remains of Yuan-Shan site. All available lines of evidence suggest that the Yuan-Shan people practiced hunting, gathering, and C3-plant cultivation as their subsistence activities.",http://homepage.ntu.edu.tw/~anthro/download/journal/85--%E5%AE%9A%E7%A8%BF5--p109-138.pdf,85,2016,Journal of Archaeology and Anthropology
Take a Step Up: Research on the Stone Ladders of the Peinan Site,Chang-keng Yeh,"Peinan Site, LFS Site, stone ladders, building structure, pit house","There is still some question as to how exactly stone ladders unearthed from archaeological sites were used. This paper begins with an overview of this issue. The processing marks on the stone ladders is then discussed and combined with digital management to analyze how the stone ladders were used. Statistical analysis is further applied to extrapolate behavior patterns of the people who used the ladders. The usage angle of stone ladders at the Peinan Site is mainly between 40 to 60 degrees, and the vertical height is about 100 to 130 centimeters, which is approximately the height of a half-story house. Comparing this with the traditional residential building structure types of Taiwanese indigenous people, it is highly possible that some of the prehistoric building structures of the Peinan Site were similar to pit houses. By further combination with stone pillars, masonry circles and other features unearthed, we might get to know more about the settlement pattern of the Peinan Site.",http://homepage.ntu.edu.tw/~anthro/download/journal/85--%E5%AE%9A%E7%A8%BF6--p.139-172.pdf,85,2016,Journal of Archaeology and Anthropology
"Networked Sociality of Migrant Workers: Mobile Connectivity, Narrative and Network among Wa Migrant Youth",Tzu-kai Liu,"networked sociality, mobile connectivity, social media, network, and Wa migrant workers","Troubled by poor economic conditions in their rural homelands in China’s southwest border areas, many Wa youth seek work in urban manufacturing districts of Guangdong Province in southeast China. They now rely on smartphones to connect with the social media site QQ. Through narratives and the sharing of online posts and forwarded messages, these Wa youth actively engage with mobile communications and interpersonal networking when on the move. Born in the 1990s, these Wa migrant youth also experienced the years of the booming development of the information and communication technologies (ICTs) in China. Their mobile networking and networked sociality are fragmented in that they are often prohibited from answering any phone calls and connecting to QQ during work hours or they have to discontinue using their QQ platforms after leaving the factories or returning to their homelands due to financial problems. Through the active use of mobile media, their networking ties are partly ethnic-constructed, partly class-based, and partly language-centered. They develop QQ chatgroups based on ethnic ties among Wa coworkers and villagers, who are from the same ethnic homelands or work in the cities. Moreover, they often share digital narratives of work fatigue, which are originally written by Han workers, on their QQ chatgroups. Finally, living in multilingual and multiethnic work environments in the cities, language use is another key aspect for understanding Wa migrants’ identity construction. Frequently, Wa migrant youth create unique phonetic changes in mobile texting and messaging to express their language-centered regional identities by typing the sounds of a regional Chinese variety and Wa using standard Chinese words. In this way, Wa migrant workers create a unique way to distinguish themselves from Han migrant workers.",http://homepage.ntu.edu.tw/~anthro/download/journal/86-2.pdf,86,2017,Journal of Archaeology and Anthropology
The Return of the ‘‘Real’’: The Social-Cultural Implication of Ingress,Hou-ming Huang,"Time, Space, Identity, Regional Hierarchical Organization, Research Method","Ingress, an augmented reality (AR) game, was developed by Google’s Niantic Laboratory in 2012. Our detailed literature review shows, though, that to date very few scholars have paid attention to the cultural and social significance of this game. Combining GPS technology in mobile phones and Google Maps with a virtual reality (VR) game and the real world, Ingress requires players to walk in the real world in order to occupy various virtual portals in the game world. This is the reason why the experience of playing Ingress is entirely different from that of playing all previous VR online games. This paper argues that the social and cultural significance of AR games is the return of the “real”. The influence of AR technology, taking Ingress as the exemplar, is explored in this paper from the following aspects: the return of space, the return of time, the return of the body, the return of identity, and the return of regional, hierarchical organizations. In all these aspects, we also try to clarify that the “real” that is returned to in Ingress is not the real as it exists without AR technology, which is why the word real is used with quotation marks.",http://homepage.ntu.edu.tw/~anthro/download/journal/86-3.pdf,86,2017,Journal of Archaeology and Anthropology
Good Words Hurt Too: The Cyberdiscourse Against Same-Sex Marriage in Taiwan,Theresa Der-lan Yeh,"Cyberhate, hate speech, same-sex marriage, discursive strategy, separation of state and church","The anonymity and accessibility of the Internet has facilitated the way people promulgate ideas and beliefs and resulted in an unprecedented wave of biased and discriminatory speech in cyberspace. Its impact on policy issues and harm to disadvantaged groups has been widely explored since the end of the last century. This article analyzes cyberdiscourse attacking the same-sex marriage proposal in Taiwan in 2014 for its rhetorical strategies and imagined communal conceptions of marriage and homosexuals. The results show that although the anti-same-sex marriage discourse appeals to Chinese traditional values, it either appropriates the discursive strategies or translates the content and concepts from foreign hate group sites. This lack of local particularity illustrates the delocalizing effect of the Internet on today’s domestic anti-same-sex marriage campaigns and the ways they are heavily powered by transnational information flows via cyberspace.",http://homepage.ntu.edu.tw/~anthro/download/journal/86-4.pdf,86,2017,Journal of Archaeology and Anthropology
“Pirates are Fire-bringers”: The Gift Culture in Internet-based Subtitle Groups,"Hsiao, Chi-hua","gift economy, intellectual property, Internet, morality, subtitle groups","Subtitle groups are Internet-based communities composed of Chinese youth and young adults who are fond of American television programs and movies. Volunteer subtitlers participating in subtitle groups translate these media programs into Chinese, and post the programs with Chinese subtitles online for free downloads. This study documents the event, “Pirates are fire-bringers,” taking place on the Internet in April 2014. This study also explores how audience members and subtitlers responded to this event and the controversy over subtitle groups regarding intellectual property infringements. This study shows that audience members and subtitlers practice the theory of gift exchanges on the communities of subtitle groups. That is, they collaborate to build subtitle groups as platforms where fans of American television programs and movies exchange their latest information on American popular culture and sharpen their language skills.",http://homepage.ntu.edu.tw/~anthro/download/journal/86-5.pdf,86,2017,Journal of Archaeology and Anthropology
The Hidden Holy Grace: Development of the Catholic Charismatic Renewal among the Pinuyumayan (Puyuma) People of Eastern Taiwan,Wen-Te Chen,"Puyuma, Catholic Charismatic Rennaisance, personal spirituality, communal sociality, grace","This paper explores the Catholic Charismatic Renewal in a local church of the Pinuyumayan (Puyuma) people of eastern Taiwan which has caused disputes among believers and resulted in an internal schism by traceing its develop from the mid-1990s and focusing on why the Holy Spirit Renaissance resulted in such unexpected consequences. I argue two significant intertwining factors led to the church’s schism. The first, which might be common among Catholic churches, is that the members of the movement highlighted the individual’s holy grace and challenged the authority of the Church bureaucracy. Secondly, the situation further deteriorated due to the members’ lack of respect forthe Catholic elders, a social ethic for the Pinuyumayan people. They even abandoned ancestral tablets that had been installed in their households. At first glance, the members of the movement seemingly paid attention only to cultivating their personal spiritual life. However, when sharing their personal experiences and feelings during weekly prayer meetings, we see rather that they were trying to constitute a new life with their families and fellows. In this sense, the movement demonstrates how they sought to redefine the relationship between personal spiritual life and community involvement, the individual and the collective, the sacred and the profane, as well as religion and culture, in an attempt to balance personal concerns and community sociality in contemporary life.",http://homepage.ntu.edu.tw/~anthro/download/journal/86-6.pdf,86,2017,Journal of Archaeology and Anthropology
"Ritual Heritage, Social Imaginary, and Place-Identity: Christmas in a Village in Taiwan",I-Chun Chen,"intangible cultural heritage, Catholic ritual, social imaginary, place-identity, Bankim","Rituals become important intangible cultural heritage as people pursue community-building projects and develop the cultural industry in Taiwan. This paper examines what happens to Catholic festivals and rituals, both important mechanisms shaping the Bankim community, in the face of the cultural tourism being promoted by the local government during the Christmas season. The author suggests that the “Bankim Christmas Season” forms a public sphere in which local villagers project their differentiated social imaginaries and place identities in the ritual performances and material cultures. Moreover, their creative reactions toward commodified Christmas show not only local autonomy to resist official policies dealing with intangible cultural heritages, but also that a new sense of place is developing.",http://homepage.ntu.edu.tw/~anthro/download/journal/87-1.pdf,87,2017,Journal of Archaeology and Anthropology
A Study of the Material and Firing Reactions of Relief Dots on Ancient Greek Red-figure Pottery,Chia-Lin Hsu,"Ancient Greece, red-figure pottery, relief dots, black gloss, firing","Red-figure pottery （c.530-c.250 BCE） is one of the most representative objects of ancient Greek civilization. Inscriptions on the pottery preserve ancient Greek words, while paintings thereon reflect the images people had of gods and goddesses. The paintings also record several aspects of society and the life at that time. The technique used for the pottery has attracted scholars’ attention since the eighteenth century, and better accounts are still sought. This paper is concerned with the decorative relief dots on ancient Greek red-figure pottery. The relief dots are found to consist entirely of black gloss which could have been produced with ease during firing. This recalls the Greeks’ interest in convenient but precise techniques. Such characteristics helped this pottery technique to be learned and spread without much difficulty. Since the Greeks tended to be conservative toward customs and traditions, they passed this technique down from generation to generation. By way of trade and colonization it was brought to a wide area where the Greek culture reached. The technique was a symbol of the Greek civilization.",http://homepage.ntu.edu.tw/~anthro/download/journal/87-2.pdf,87,2017,Journal of Archaeology and Anthropology
"An Application of Airborne LiDAR to the Archaeological Study of Abandoned Indigenous Settlements in Mountain Areas – A Case Study of the Wun-lou Site of the Paiwan Group, Taiwan","Kuo Su-chiu, Cheng Chieh-fu Jeff, Lin Bo-Cheng, Huang Chung, Hu Jyr-Ching","Airborne LiDAR, archaeological study of abandoned indigenous settlements in the mountain area of Taiwan, GIS, Paiwan group, Wun-lou site","The archaeological study of abandoned indigenous settlements in the mountains of Taiwan is often restricted by thick vegetation and difficult terrain. Some of these sites are in inaccessible known areas and it is unlikely that they could be located by investigators on foot due to the difficult mountainous environment. The sites we are able to locate were often covered with thick vegetation, which requires massive energy and time to clear before any study can be done. Our research applies the airborne LiDAR to the study of the above-mentioned sites. We compared the site layout of Wun-lou, an abandoned Paiwan settlement, mapped by archaeologists in 2014 with the data provided by airborne LiDAR from the government, using GIS. Through this comparison, we provide an evaluation and suggestions as to the application of LiDAR data to the archaeological study of abandoned indigenous settlements in the mountains of Taiwan.",http://homepage.ntu.edu.tw/~anthro/download/journal/87-3.pdf,87,2017,Journal of Archaeology and Anthropology
"The analysis of faunal remains and their spatial distribution in Litzuwei, southwestern Taiwan","Wei-chun Chen, Peiyu Chen","faunal remains, intra-site spatial analysis, consumption behavior, Dahu Culture, Niaosong Culture","The Litzuwei site, located in southwestern Taiwan, is a multi-component site including the late Neolithic Dahu Culture and the Metal Age Niaosong Culture. The systematic excavation of Litzuwei from 2010 to 2014 yielded abundant faunal remains of various species suitable for intra-site spatial analysis. This study analyzes the intra-site spatial distribution of the unearthed faunal remains from both the Dahu and Niaosong contexts. We then illustrate the contemporaneous and diachronic pattern of the utilization of faunal resources and compare consumption behavior between the two cultures. We aim to discern whether there was a diachronic change in (1) the degree of faunal resource utilization in terms of quantity and density, (2) various utilized species and their associated social meaning, (3) the usage of space within the site area, and (4) the context in which the faunal remains were deposited. The results show that the Cervidae and Suidae dominated the utilized species throughout the occupation history of Litzuwei, but the intensity of utilization of animal resources increased dramatically during the later Naiosong occupation. Additionally, the higher diversity of species we identified suggests that the Niaosong people had a broadened spectrum of animal resources acquisition. This study also points out that the spatial distribution of faunal remains shifted gradually toward the north and east of the site, indicating a slight change of activity area.",http://homepage.ntu.edu.tw/~anthro/download/journal/87-4.pdf,87,2017,Journal of Archaeology and Anthropology
The Concept of the Liminal and Dramatic Studies: A Preliminary Investigation,Wei-jan Chi,"Tuner, ritual, drama, liminal, liminoid, communitas, structure, anti-structure","Anthropologist and social theorist Victor Turner had a two-way relationship with the field of drama. On the one hand, he borrowed the concept of drama from traditional Western theatre to develop his theories on ritual, social conflict, and cultural transformation. On the other hand, Turner’s close collaboration with Richard Schechner to explore aspects of performativity led to the rise of performance studies in the 1980s. The liminal, one of the key terms in Turner’s conception, is used to describe a particular phase of rituals in tribal and feudalistic societies. To differentiate similar occasions in industrial societies from tribal rituals, Turner proposed another term, the liminoid, which encompasses activities such as literature, art, theatre, sports, and musical concerts. Interestingly enough, whereas “the liminal” has been applied extensively in social studies, cultural studies, and performance studies, “the liminoid” has received little critical attention, if not been completely abandoned. The purpose of this paper is to discuss key aspects concerning the application of these two terms to the study of dramatic texts.",http://homepage.ntu.edu.tw/~anthro/download/journal/88-2.pdf,88,2018,Journal of Archaeology and Anthropology
Sino-Burmese Revolutionary Music and Dance in Changing Time and Space,Hsin-Chun Lu,"China’s Cultural Revolution, revolutionary music and dance, Sino-Burmese people, cultural intimacy, social poetics","China’s Cultural Revolution looms large in the country’s recent history, and also in the cultural and political histories of other places as well. As scholars begin to examine this period in the greater depth, some have asserted that the worldwide reach of Maoist cultural-political projects also bears exploration. This paper responds to this increasingly acknowledged body of research, focusing on how a Sino-Burmese performing arts troupe, Five Golden Flowers, has appropriated the movement’s emphasis on revolution through music and dance, and engaged with its particular rhetorical strategies. Further discussion includes the new social arrangements and political environments that have reshaped this troupe’s Maoist revolutionary expression as troupe members migrated from Burma to Taiwan, and their ideals and aesthetics of dance in continuing to embody Maoism. My approaches to these issues illustrate several significant turns in recent developments in ethnomusicology, while also echoing some anthropological theoretical ideas such as “cultural intimacy” and “social poetics.”",http://homepage.ntu.edu.tw/~anthro/download/journal/88-3.pdf,88,2018,Journal of Archaeology and Anthropology
"Things, Senses, and a Fallen Dynasty: Discussion of Ming Loyalist Dong Yue's Feiyan Xiangfa",Hui-Lin Hsu,"historical anthropology, south china studies, Chinese history, structuring, Chinese rural society","Taking the materiality of incense as its focus, this article investigates descriptions of the making and use of incense in the 1651 essay collection Feiyan Xiangfa by the Ming loyalist Dong Yue (1620-1686). During the Ming and Qing dynasties, pleasure objects (wan wu) not only were symbols of literati’s aesthetic values and taste, but also means for expressing and containing feelings of grief and mourning, historical memory, and even political meaning. Dong's writing on the making and use of incense in Feiyan Xiangfa is inseparable from this historical and cultural context. Through reference to studies on the use of religious incense in the field of anthropology, this paper explores the transformations in sensory experience that take place in Feiyan Xiangfa as well as the material foundation of these transformations, the literary and cultural symbolic systems behind them, and finally their historical implications. This article attempts to explain how Feiyan Xiangfa opened the way for the Ming adherent to draw upon his olfactory experience as a means of coming to terms with his grief over a fallen dynasty.",http://homepage.ntu.edu.tw/~anthro/download/journal/88-4.pdf,88,2018,Journal of Archaeology and Anthropology
Doing History in the Field: Historical and Anthropological Studies of Southern China over the Last Three Decades,Ren-Yuan Li,"historical anthropology, South China studies, Chinese history, structuring, Chinese rural society","One of the most remarkable achievements of studies of late imperial China in recent years has been studies of local society that emphasize the bottom-up view and the use of sources from fieldwork and local documents. This approach can be traced back to the 80’s when social scientists trained by western academics cooperated with Chinese historians to study southern China, an approach usually labeled the “Southern China School” or “historical anthropology.” The central questions that these southern China researchers and the social scientists of their period faced were the same: how to understand social structures historically. What was different was that the southern China researchers were dealing with people more deeply (or least claiming to be) influenced by their historical past and having a longer history of interactions with state institutions. This article traces the core issues of this approach, including the historical process of structuration, and the role of local practices of rituals performance and state institutions in this process. It also discusses this approach from the aspects of historical process, historicity and historiography, which were dealt with by Emiko Ohnuki in her review of historical anthropology.",http://homepage.ntu.edu.tw/~anthro/download/journal/88-5.pdf,88,2018,Journal of Archaeology and Anthropology
"Transformation, Intertwinement and Innovation: Religious Change among the Sediq",Mei-Hsia Wang,"conversion, cosmology, personhood, ritual, the holy spirit, the Sediq, waya, utux, lnlungan","This paper investigates how Christian cosmology and concepts of personhood have intertwined with the local Sediq social-cultural context during the process of religious change. Several Sediq concepts, such as ""waya"" (literally, words from the ancestors), ""lnlungan"" (literally, heart) and ""utux"" (a general term for spirits, ancestors, and ghosts), have multiple meanings, and have shown the dynamic quality of culture by combining with different interpretations under various circumstances that were influenced by capitalism and Christianity. Furthermore, they reveal how new notions and social order brought in by Christianity have reformulated local society in a new way. This paper shows that the process of church localization involves social-cultural interaction, in which church rituals, organizations and doctrines have been gradually comprehended and accepted by the locals, or, alternatively, has developed in a unique manner in a Sediq way. For instance, just as the importance of ritual language is emphasized in traditional rituals, so to have local people, in their encounter with Christianity, viewed hymns and prayers as having their own efficacy, and have even incorporated elements of church ritual language in traditional healing, rainmaking, and hunting rituals. The process of ""conversion"" is also closely related to social change. Alang Snuwil (春陽部落) is a community which was devastatingly impacted by resettlement under Japanese colonial rule, during the KMT period, it became more accessible to outside society and was further affected by capitalism, a result of which was that social conflict became more and more frequent. Discourses promoted by western religion such as ""a change of heart"" or ""repentance"" were helpful in reducing conflicts and jealousy among people. On one hand, different discourses were emphasized by believers from different churches. As this paper discusses, the Presbyterianhurch emphasizes a ""repentant heart"", while the True Jesus Church advocates the concept of ""the holy spirit"", and the Catholic church combines the concept of a ""Creator God"" with the local concept ""utux"". On the other hand, believers from different sects continued to comply with the norms of waya, combination of waya and heart, and ritual practices of utux beliefs. This paper indicates how the Sediq practices waya and lnlungan in daily life. It also is concerned with the unique religious experience of individuals during the process of Charismatic Movement, as well as the discourse of ""everyone's body is a church"". These discussions on ""religion in social practice"" and ""individuality"" should be conducive for rethinking the definition of ""religion"" that has been standard since Durkheim's time. The concepts should be helpful as well for understanding how the locals re-define their existence in different fields beyond the church -- by renewing their relationship with themselves, with others, or with the supernatural.",http://homepage.ntu.edu.tw/~anthro/download/journal/89-1.pdf,89,2018,Journal of Archaeology and Anthropology
The Exchange of Glass Beads Reflected by the Raw Materials and Craft of Glass Remains at Jiuxianglan,"Kuan-Wen Wang, Kun-Hsiu Lee, Kwang-Tzuu Chen, Yoshiyuki Iizuka, Caroline Jackson","glass, Iron Age, Jiuxianglan, scanning electron microscope, chemical composition","Thousands of glass beads and beadmaking waste have been unearthed in the rescue excavation of Jiuxianglan (ca. 3rd century BC – 8th century AD), located on the alluvial fan of the Taimali Stream in southeastern Taiwan, since the end of 2003, suggesting that beadmaking may have been taken place in the early Iron Age in Taiwan. Forty-four glass artefacts from Jiuxianglan were analysed in this study, including beads and waste. The results indicate that there is not a complete match of the chemical composition and the microstructure between the finished beads and waste, therefore local production of beads analysed here is not supported by the evidence at this site and the finished glass beads may have been imported from the South China Sea region. Scientific analysis also revealed information on raw materials and the colouring process. While the red and orange glass beads are both coloured by cuprite, the source of the copper-containing raw materials appears to vary. The microstructure of orange and yellow glass beads from Jiuxianglan are also different from beads from other sites, suggesting different colouring raw materials or colouring processes. This information indicates that it was less likely that glass beads from Jiuxianglan were intensively re-exchanged to other sites.",http://homepage.ntu.edu.tw/~anthro/download/journal/89-2.pdf,89,2018,Journal of Archaeology and Anthropology
Governing Natural Resources and Developing Indigenous Communities: A Post-Developmentalist and Post-Humanist Review,"Kuang-Chi Hung, Chun-Yi Ho","community-based natural resource management (CBNRM), indigenous people, political ecology, relational ontology, infrastructure","If we take a survey of the natural resources policies undertaken in Taiwan during the past decade, it is not difficult to see that the state, as the major owner of natural resources in Taiwan, has already moved away from a policy based on the principle of exclusion and begun highlighting the importance of decentralization, devolution, empowerment, and other concepts that international development organizations have been advocating since the 1980s. As a result, polices relating to community forestry, co-management, and traditional territories that underline the partnership between the state and communities dependent on natural resources have become mainstream, and an array of state agencies have been charged with ensuring that the aforementioned policies are practiced both nationally and locally. But can such community-based natural resource management (CBNRM) enable policymakers to achieve a balance between governing natural resources and developing indigenous communities? Considering current debates surrounding traditional territories, wildlife conservation, the dispossession and unsustainable use of indigenous people’s land, the answer is not as straightforward as developmentalists might expect. The goal of this essay is to review the post-developmentalist and post-humanist concepts and approaches that environmental anthropologists, political ecologists, and STS (science and technology studies) scholars have developed to deal with the relationship between governing natural resources and developing indigenous people’s community. First, we show how developmentalists’ reflections on CBNRM gave rise to the second generation of CBNRM, with focuses on the indigenous community’s self-determination, as well as the property rights and sovereignty being maintained by the community over natural resource management. Then, we show how such focuses bring the subject of CBNRM out of the disciplinary boundaries of development studies and institutional economics, calling for attention from both political ecologists and environmental anthropologists. Second, we develop three lines of arguments -- “more ecological,” “more political,” and “both ecological and political” -- to delineate the epistemological and ontological stances that buttress environmental anthropologists’ and political ecologists’ analyses of the CBNRM. With these stances set forth, we explain why more and more researchers adopt relational ontology to untangle the network that characterizes today’s CBNRM and move beyond such taken-for-granted dualisms as the natural vs. the social and the global vs. the local. Worthy of note is that although we end our review with such a relational concept as infrastructure, we do not think that it has been well formulated. Based upon our critical reading of relevant case studies, we argue that the concept of infrastructure still has the following problematic aspects worthy of further investigation: 1. insufficient theorization of temporality, 2. thin ethnography, and 3. naïve objectivism. In conclusion, we critically examine recent studies pertaining to Taiwan’s indigenous people’s CBNRM, traditional territories, and traditional ecological knowledge, arguing that the relational concepts discussed in this essay shall pave the way for the next generation’s research on CBNRM and related subjects.",http://homepage.ntu.edu.tw/~anthro/download/journal/89-3.pdf,89,2018,Journal of Archaeology and Anthropology
"Developing “Savages’ Land,” Controlling “Savages,” and the Performance of Ethnicity of Taiwan’s Indigeneous People: A Case Study on the Middle and Upstream of Lanyang River",Kuang-chi Hung,"indigenous people, historical justice, transitional justice, colonialism, assemblage","This essay argues against the discourse which scholars and activists manufacture about indigenous land justice in order to reveal the courses through which the Japanese colonial government developed Taiwan’s savage land and in the meantime brought savages under their control. On the one hand, I argue that the current political discourse is not political enough. On the other hand, using the middle and upstream of Lanyang River as an example, this essay examines a great deal of known and recently unearthed archival materials, brining politics back into the subject of indigenous land justice. While scholars tend to essentialize the colonial government as if it were an omniscient and cunning predator, and meanwhile treat indigenous people as if they were a unified, homogeneous, clearly defined and bounded group of people, this essay adopts a poststructuralist and postcolonial view, inquiring: 1. how did the colonial government frame the access to and control of savages’ land according to and contingent on a classificatory system of the savages? 2. how did this system of classification become stabilized and consolidated as the savages’ land got entangled with global capitalism and underwent the course of state-making? 3. to what extent did this stabilized and consolidated system of classification give rise to concepts such as “ethnic group,” “tradition” and “culture” as seen in today’s discourses on indigenous historical justice and transitional justice? Also noteworthy is that the way in which this essay treats history differs from current literature. I don’t think that the history of how the colonial government established a system of government over the savages’ land can be considered progressive and lineal. To grasp the complexity, contingency, and fluidity of this history, I rely on a concept that has provoked wide discussion and debate in the fields of both human geography and anthropology: assemblage. I argue that the system of government which the Japanese colonial government imposed on savages’ land was by no means novel. After analyzing how the colonial government pulled together various elements to put the savages’ land in order, I show that the sources of those elements were remarkably diverse, ranging from the Qing empire’s experience in dealing with Taiwan’s savages, to some rather outdated European and American theories of sociology and anthropology, to fragmented pieces of information gathered during colonial officers’ interactions with savages. Because the system of government was a heterogeneous and contingent one, I suggest that scholars no longer deal with that system as if it were a compact and watertight one within which the colonized got helplessly entangled and suppressed. Only by adopting such the epistemological and methodological stances can we unearth, analyze, and appreciate the agency which emerges and is performed by the colonized subjects.",http://homepage.ntu.edu.tw/~anthro/download/journal/90-1.pdf,90,2019,Journal of Archaeology and Anthropology
